time_s,Fp1,Fz,Cz,Pz,P3,P4,O1,O2
1.3046875,2.785,-6.792,6.566,1.107,-6.961,1.896,6.304,-7.057
1.30859375,1.144,-4.366,7.236,-2.006,-6.628,2.128,6.532,-6.803
1.3125,-0.568,-4.942,7.276,-3.364,-4.651,5.191,4.115,-6.878
1.31640625,-1.387,-3.799,7.916,-8.118,-5.235,4.766,1.075,-7.952
1.3203125,-2.524,-2.476,6.726,-6.503,-5.509,5.938,-1.478,-4.629
1.32421875,-3.14,-1.875,7.245,-4.745,-7.418,7.477,-2.867,-0.526
1.328125,-2.362,-1.73,3.347,-6.428,-2.739,7.331,-3.611,-0.68
1.33203125,-5.77,1.63,2.141,-6.917,-5.29,7.08,-6.304,2.046
1.3359375,-7.415,2.536,-0.914,-5.756,-4.609,6.767,-6.333,1.926
1.33984375,-6.518,4.497,-0.146,-2.698,-3.27,4.684,-8.521,3.793
1.34375,-5.469,5.335,-2.439,-2.491,-0.565,5.688,-5.482,5.58
1.34765625,-4.544,5.355,-1.99,0.639,-2.075,4.753,-8.698,7.484
1.3515625,-5.965,6.654,-5.439,0.805,3.229,2.208,-5.186,6.214
1.35546875,-5.606,5.632,-6.972,2.403,0.96,0.299,-6.321,8.665
1.359375,-5.056,6.444,-4.06,4.562,4.717,-0.959,-3.291,7.855
1.36328125,-4.958,5.777,-8.512,6.509,5.959,-1.863,-3.756,3.498
1.3671875,-2.134,4.159,-8.53,6.473,6.296,-2.647,-2.866,4.65
1.37109375,-0.856,2.736,-4.399,7.125,7.767,-6.326,1.558,2.624
1.375,-0.178,3.065,-4.28,6.915,5.615,-3.12,3.69,-0.286
1.37890625,-0.454,2.122,-5.304,5.433,7.986,-8.659,5.857,-0.493
1.3828125,2.317,-2.205,-4.774,4.941,6.944,-7.957,5.839,-3.059
1.38671875,4.51,-3.595,-2.28,3.2,5.692,-6.617,6.876,-4.277
1.390625,3.176,-1.94,1.464,0.211,6.748,-7.568,6.32,-6.727
1.39453125,6.026,-6.398,2.908,-0.069,6.378,-6.763,5.65,-7.763
1.3984375,6.65,-6.645,2.598,-4.044,3.823,-3.68,5.78,-6.608
1.40234375,6.875,-6.346,3.057,-2.418,3.603,-4.974,7.006,-6.462
1.40625,6.554,-6.781,5.961,-6.731,1.965,-1.851,5.576,-5.632
1.41015625,2.171,-6.752,7.234,-4.956,2.654,-0.88,4.161,-3.671
1.4140625,5.583,-5.337,6.827,-7.532,-0.132,1.285,2.534,-4.877
1.41796875,6.72,-7.48,6.339,-6.378,-0.146,-1.741,-2.429,0.647
1.421875,5.452,-9.049,5.079,-8.045,-2.092,2.626,-0.843,0.093
1.42578125,1.138,-2.207,4.371,-6.053,-3.471,5.761,-1.934,1.782
1.4296875,1.312,-2.362,2.183,-3.762,-5.948,8.434,-4.517,3.41
1.43359375,0.446,-4.403,1.073,-3.777,-6.994,6.158,-4.59,7.035
1.4375,-1.726,-0.857,-1.239,-1.975,-6.656,7.165,-5.803,8.128
1.44140625,-1.476,-0.596,-0.337,0.215,-5.844,8.704,-8.111,7.735
1.4453125,-2.984,2.363,-2.54,3.458,-5.518,5.577,-7.178,6.534
1.44921875,-6.133,4.347,-4.349,3.126,-6.53,6.515,-4.629,9.428
1.453125,-7.271,3.809,-4.384,4.964,-9.059,7.07,-4.834,7.27
1.45703125,-5.589,3.388,-6.34,5.896,-4.919,5.52,-4.866,2.408
1.4609375,-7.434,4.913,-5.864,7.513,-2.818,2.726,-2.868,1.988
1.46484375,-7.507,7.234,-5.138,6.665,-3.726,1.86,-1.848,1.596
1.46875,-6.574,6.57,-6.564,4.019,-0.48,3.167,-0.579,-2.15
1.47265625,-7.288,6.116,-4.215,4.691,-0.668,-1.167,2.183,-2.076
1.4765625,-5.126,6.093,-3.231,2.969,0.344,-1.108,4.394,-4.653
1.48046875,-6.267,5.81,-3.303,3.612,0.628,-2.122,3.867,-6.732
1.484375,-3.793,3.773,-1.657,0.964,3.613,-3.429,7.906,-6.885
1.48828125,-3.256,0.828,0.415,-0.607,5.003,-6.579,7.189,-7.879
1.4921875,-3.839,0.866,-1.669,-2.11,3.681,-4.797,8.225,-7.143
1.49609375,-0.411,-0.042,3.143,-5.709,7.752,-6.988,8.018,-6.165
1.5,-0.775,-0.601,6.132,-6.261,6.037,-9.29,6.678,-7.908
1.50390625,-0.827,-2.852,5.03,-9.032,9.201,-6.447,6.055,-3.286
1.5078125,2.325,-2.699,8.207,-7.1,7.865,-7.516,4.025,-3.202
1.51171875,4.922,-4.369,6.868,-6.781,5.292,-7.042,5.194,1.383
1.515625,4.049,-4.337,4.582,-4.518,5.043,-6.393,-0.583,0.415
1.51953125,3.772,-5.088,4.762,-2.833,6.891,-1.937,0.654,4.103
1.5234375,4.648,-5.04,6.383,-4.454,5.248,-1.016,-2.483,4.188
1.52734375,7.079,-5.644,2.435,-2.171,1.875,2.269,-5.724,5.914
1.53125,5.645,-5.974,1.702,0.446,0.428,2.651,-4.663,6.355
1.53515625,4.413,-5.918,0.889,2.224,-0.815,5.287,-6.48,3.853
1.5390625,5.052,-4.828,-0.451,2.236,-2.323,6.279,-4.507,7.044
1.54296875,5.895,-3.327,-1.535,4.986,-1.022,6.714,-8.57,5.802
1.546875,4.157,0.172,-3.816,6.255,-1.701,6.74,-6.811,4.394
1.55078125,3.585,1.788,-4.858,7.829,-4.792,6.115,-4.465,2.639
1.5546875,3.572,1.801,-4.402,6.824,-7.82,6.473,-3.04,1.931
1.55859375,1.286,1.905,-6.017,4.995,-5.338,7.112,-6.297,1.395
1.5625,1.066,4.705,-5.106,7.874,-6.801,5.327,0.198,0.175
1.56640625,-0.032,2.623,-4.934,3.509,-7.189,3.57,-2.411,-4.201
1.5703125,-1.235,6.124,-4.193,2.554,-7.064,4.174,0.687,-5.344
1.57421875,-2.615,5.329,-3.799,0.27,-6.21,2.246,3.452,-5.721
1.578125,-4.296,6.444,-4.769,-2.095,-6.011,-0.828,4.179,-7.86
1.58203125,-4.469,6.327,-3.927,-2.497,-3.731,-1.587,4.641,-6.096
1.5859375,-6.328,5.507,-2.079,-6.092,-6.249,-3.158,6.082,-4.323
1.58984375,-6.46,5.701,-1.401,-4.731,-3.782,-1.079,8.304,-6.661
1.59375,-5.568,3.338,-0.668,-7.227,0.892,-2.961,5.178,-4.56
1.59765625,-6.923,2.902,4.795,-7.265,1.313,-7.57,6.015,-1.366
1.6015625,-4.911,1.323,1.872,-7.514,1.171,-5.374,5.257,-1.676
1.60546875,-5.02,-1.376,6.568,-4.35,0.042,-7.761,5.112,-1.809
1.609375,-6.351,-1.655,4.995,-4.799,4.26,-6.284,3.872,4.073
1.61328125,-3.729,-2.066,6.081,-2.972,3.429,-6.724,4.098,5.303
1.6171875,-4.421,-2.109,6.665,0.724,7.148,-7.355,1.849,7.863
1.62109375,-1.957,-5.724,4.202,-1.217,5.127,-3.922,-1.018,6.66
1.625,0.725,-5.65,5.145,1.075,6.514,-6.662,-2.596,7.939
1.62890625,1.266,-5.55,2.081,2.614,4.93,-4.119,-2.982,5.517
1.6328125,1.312,-7.92,3.39,7.238,8.777,-1.775,-6.85,5.931
1.63671875,3.027,-5.088,-0.289,6.518,5.867,1.198,-5.582,5.161
1.640625,6.313,-6.406,-0.557,6.502,5.318,2.866,-6.369,3.825
1.64453125,5.615,-3.534,-2.734,5.65,5.257,1.017,-7.603,2.678
1.6484375,3.731,-3.32,-3.579,6.246,3.913,5.501,-6.244,1.216
1.65234375,5.865,-0.689,-6.02,4.321,2.997,8.362,-4.994,-1.953
1.65625,8.103,-2.482,-5.944,6.107,0.031,4.735,-5.962,-4.907
1.66015625,5.26,1.063,-6.137,4.058,-1.597,5.876,-3.482,-4.214
1.6640625,7.156,4.082,-8.04,1.668,-5.229,6.946,-2.423,-6.785
1.66796875,5.357,4.014,-6.527,-0.271,0.027,7.923,-1.071,-5.888
1.671875,2.348,2.434,-4.744,-1.737,-2.069,7.672,2.168,-9.162
1.67578125,4.144,4.752,-3.398,-1.38,-3.223,5.159,3.929,-8.986
1.6796875,1.832,5.787,-5.047,-7.149,-7.035,3.181,4.93,-7.621
1.68359375,2.239,4.92,-3.36,-7.624,-7.508,3.057,8.935,-1.561
1.6875,-2.659,5.451,1.726,-6.284,-7.628,1.164,3.819,-5.242
1.69140625,-1.196,5.662,0.738,-6.769,-8.451,-1.093,7.93,-0.766
1.6953125,-4.615,3.22,3.487,-6.681,-4.133,1.56,6.902,0.22
1.69921875,-3.429,6.366,3.319,-5.278,-5.725,-3.12,6.909,3.972
1.703125,-3.854,2.495,4.894,-3.448,-5.09,-4.555,6.293,3.465
1.70703125,-3.556,2.963,5.642,-4.28,-3.981,-5.136,4.604,4.559
1.7109375,-3.833,0.662,7.501,0.485,-5.485,-6.117,2.38,10.705
1.71484375,-7.582,-1.528,8.096,-0.053,-3.348,-5.186,2.385,7.192
1.71875,-6.61,-1.024,5.547,4.394,-0.894,-7.003,-0.374,5.889
1.72265625,-4.375,-2.508,4.787,3.899,1.136,-6.245,-1.901,6.048
1.7265625,-7.104,-4.977,3.562,5.032,0.886,-6.831,-3.577,5.776
1.73046875,-6.356,-3.66,5.215,8.287,1.174,-7.032,-4.758,6.314
1.734375,-4.987,-5.735,4.082,5.942,3.878,-4.538,-3.962,3.159
1.73828125,-4.402,-6.387,1.081,5.425,7.483,-1.821,-6.941,2.355
1.7421875,-2.931,-6.695,-1.469,5.985,5.167,-1.314,-6.668,-0.031
1.74609375,-0.696,-7.057,-3.277,6.038,5.63,-1.835,-7.587,-6.258
1.75,-1.078,-4.93,-5.11,3.217,7.653,0.069,-6.08,-4.647
1.75390625,0.669,-6.14,-4.326,2.911,7.007,2.919,-6.578,-7.113
1.7578125,4.286,-3.536,-6.96,1.653,7.319,3.809,-5.03,-8.392
1.76171875,3.569,-4.51,-7.226,-0.724,7.627,4.721,-3.306,-8.068
1.765625,4.178,-1.795,-5.874,-2.801,4.017,4.983,-2.31,-5.137
1.76953125,6.397,-1.578,-5.555,-8.23,6.599,6.542,0.058,-6.062
1.7734375,5.668,2.237,-4.728,-6.242,4.143,7.092,-0.389,-6.784
1.77734375,7.341,2.176,-3.106,-5.168,2.87,7.064,3.468,-2.69
1.78125,4.761,5.62,-4.153,-6.182,1.402,7.37,3.748,-1.48
1.78515625,6.887,5.726,-1.12,-5.348,0.166,4.869,5.209,0.854
1.7890625,5.426,2.851,-1.386,-5.975,-1.81,4.216,8.868,1.152
1.79296875,6.45,3.893,-0.429,-4.64,-1.441,2.732,7.174,4.851
1.796875,4.312,7.966,4.074,-4.299,-4.622,2.599,7.019,5.577
1.80078125,1.533,8.37,2.627,-3.708,-6.02,0.952,8.124,7.332
1.8046875,2.858,6.78,2.956,-0.685,-5.723,-2.26,4.596,8.586
1.80859375,1.031,5.793,5.066,2.273,-5.643,-1.021,2.828,8.593
1.8125,-1.165,4.797,6.704,4.054,-4.476,-3.915,2.702,5.365
1.81640625,-0.713,2.16,7.055,3.748,-5.203,-3.089,1.764,5.486
1.8203125,-0.237,2.703,5.946,7.97,-6.559,-4.266,-0.845,5.493
1.82421875,-2.541,2.401,3.103,3.19,-6.724,-5.131,-4.123,2.886
1.828125,-5.129,0.988,3.887,6.566,-4.751,-5.043,-3.54,1.176
1.83203125,-4.804,-2.417,3.888,6.475,-5.934,-6.675,-3.665,-1.13
1.8359375,-7.661,-2.687,-0.417,5.53,-4.013,-5.307,-5.777,-3.169
1.83984375,-7.619,-5.2,-2.475,4.688,-2.154,-4.498,-6.188,-4.497
1.84375,-4.518,-6.466,-2.247,1.94,-2.193,-5.692,-6.683,-8.03
1.84765625,-4.998,-6.553,-2.958,0.809,1.944,-4.306,-8.103,-7.347
1.8515625,-4.277,-4.71,-7.027,-1.431,2.301,-2.971,-5.987,-7.176
1.85546875,-4.96,-6.964,-4.846,-1.746,3.91,-2.127,-4.02,-7.082
1.859375,-3.916,-5.846,-6.402,-3.964,4.276,-1.285,-2.884,-9.333
1.86328125,-2.049,-6.042,-6.218,-6.661,5.15,1.76,-0.901,-3.347
1.8671875,-2.055,-3.692,-4.498,-5.944,3.301,1.923,-2.867,-3.034
1.87109375,-0.548,-6.745,-7.864,-5.106,5.402,4.051,0.077,-2.838
1.875,-1.661,-3.191,-7.317,-7.314,7.6,7.362,4.125,2.337
1.87890625,1.836,-0.323,-4.295,-6.304,5.648,5.788,5.308,1.894
1.8828125,1.361,-0.634,-0.905,-3.346,7.639,7.388,5.111,3.131
1.88671875,5.268,-0.282,0.029,-3.868,6.541,5.911,7.39,5.381
1.890625,3.091,2.827,0.199,-3.616,6.534,9.997,6.625,5.268
1.89453125,3.706,4.49,1.796,0.51,3.942,6.703,7.234,8.018
1.8984375,4.047,4.523,3.185,0.613,5.025,5.855,5.781,6.623
1.90234375,6.434,8.195,5.882,2.734,1.364,6.819,5.751,8.353
1.90625,6.822,7.33,3.012,4.192,-0.767,3.391,6.892,6.993
1.91015625,4.108,7.467,7.865,5.169,1.795,4.408,4.412,4.922
1.9140625,6.518,6.684,5.33,5.983,1.151,0.229,3.38,2.268
1.91796875,4.81,4.437,5.207,4.786,-1.771,-0.642,1.497,1.192
1.921875,3.708,5.342,5.993,7.037,-2.213,-2.462,-0.903,1.235
1.92578125,4.277,6.45,4.984,6.734,-5.295,-6.03,-2.493,-3.762
1.9296875,0.85,1.956,4.487,6.178,-4.28,-5.097,-3.732,-4.321
1.93359375,2.547,1.722,1.537,0.87,-4.654,-6.14,-5.303,-5.219
1.9375,0.256,-0.341,1.187,0.023,-6.229,-9.23,-9.725,-7.908
1.94140625,0.175,-1.987,2.324,-0.287,-8.578,-6.082,-5.398,-9.106
1.9453125,-1.892,-3.096,-1.747,-2.192,-7.641,-6.744,-6.278,-8.579
1.94921875,-4.117,-1.643,-3.88,-3.394,-6.996,-5.276,-8.551,-8.381
1.953125,-2.246,-3.476,-4.408,-5.491,-6.941,-3.751,-7.38,-5.861
1.95703125,-6.912,-5.253,-6.683,-4.367,-4.66,-2.316,-4.194,-4.783
1.9609375,-4.816,-7.26,-8.404,-7.448,-3.348,-4.417,-3.032,-3.319
1.96484375,-5.15,-6.703,-7.983,-9.041,-1.938,-2.81,-1.39,-1.394
1.96875,-6.389,-7.108,-6.07,-6.82,-0.079,-2.714,2.435,2.814
1.97265625,-8.2,-6.368,-5.952,-6.27,0.164,0.107,2.928,3.034
1.9765625,-4.687,-4.912,-4.654,-3.126,0.65,3.207,2.699,6.077
1.98046875,-5.305,-4.152,-3.708,-1.102,3.556,3.125,3.513,7.26
1.984375,-4.471,-4.173,-1.252,-0.608,3.386,4.351,5.772,7.178
1.98828125,-3.01,-3.997,0.155,1.427,4.738,5.508,5.813,8.563
1.9921875,-3.932,-3.526,1.748,3.605,6.443,6.869,6.989,8.248
1.99609375,-0.191,0.783,2.787,6.79,3.926,6.058,7.326,8.436
2.0,1.424,2.098,2.621,6.35,7.233,7.581,6.405,4.578
2.00390625,0.652,3.448,3.681,7.392,5.127,7.749,6.14,3.361
2.0078125,0.398,5.15,6.138,5.89,8.094,4.068,4.36,1.55
2.01171875,3.651,8.046,6.206,6.944,6.043,5.631,4.099,-1.637
2.015625,4.827,6.565,7.252,6.912,4.953,2.625,2.307,-1.33
2.01953125,3.323,6.789,4.81,6.129,8.014,1.729,-1.179,-3.015
2.0234375,4.509,3.268,7.393,4.33,3.467,1.274,-0.352,-4.455
2.02734375,6.815,7.066,5.761,0.744,3.244,0.27,-2.403,-6.79
2.03125,3.471,5.603,3.355,-1.34,3.167,-2.11,-3.624,-4.367
2.03515625,8.453,8.543,3.456,-0.665,-0.211,-5.133,-6.203,-7.992
2.0390625,4.684,0.004,-1.563,-2.974,-0.742,-5.738,-6.133,-4.902
2.04296875,4.022,2.948,0.364,-4.178,-1.551,-5.789,-8.541,-6.852
2.046875,4.288,0.491,-3.897,-4.749,-1.455,-7.89,-8.133,-6.135
2.05078125,2.287,3.675,-3.828,-6.061,-3.963,-5.021,-6.489,-3.69
2.0546875,1.71,-0.754,-5.453,-6.302,-5.179,-8.479,-6.637,0.293
2.05859375,1.799,-4.534,-5.342,-5.227,-4.283,-4.967,-3.939,0.605
2.0625,-0.354,-4.468,-7.086,-4.465,-5.375,-8.265,-1.665,3.769
2.06640625,-1.857,-5.353,-5.039,-2.989,-8.636,-5.537,0.075,2.775
2.0703125,-1.446,-6.276,-7.372,-3.839,-8.138,-2.214,-0.137,5.502
2.07421875,-4.793,-6.314,-3.066,-1.034,-6.768,-3.605,1.794,8.511
2.078125,-2.982,-5.177,-4.863,0.685,-3.117,-1.541,2.833,6.956
2.08203125,-5.469,-5.727,-2.724,2.255,-4.885,0.98,3.696,5.409
2.0859375,-3.249,-6.172,-3.347,2.548,-3.345,0.612,7.013,6.108
2.08984375,-7.671,-5.416,1.09,5.014,-3.392,1.324,7.226,6.794
2.09375,-5.061,-4.674,1.47,6.148,-1.316,3.126,6.892,3.781
2.09765625,-3.142,-1.517,1.977,6.133,-1.618,5.454,7.529,4.383
2.1015625,-4.416,0.2,5.469,6.588,1.088,7.357,5.522,2.06
2.10546875,-5.529,1.615,6.948,4.114,2.546,5.932,5.106,-2.388
2.109375,-4.43,1.422,8.638,5.301,4.495,7.403,3.445,-4.789
2.11328125,-3.577,1.893,6.733,4.331,6.731,6.817,2.677,-3.678
2.1171875,-1.61,4.63,4.087,2.23,5.945,5.543,1.197,-6.112
2.12109375,-0.339,3.981,3.312,0.342,6.048,4.086,-2.153,-6.494
2.125,0.004,4.417,6.799,-1.826,6.237,5.227,-3.467,-8.394
2.12890625,-0.14,5.877,5.088,-2.113,9.947,5.176,-4.697,-7.502
2.1328125,2.632,4.734,4.199,-5.302,5.368,1.285,-4.903,-7.272
2.13671875,3.987,6.205,1.877,-5.091,9.082,-0.296,-6.273,-5.542
2.140625,5.249,6.08,-1.046,-7.208,5.885,-0.856,-6.776,-5.187
2.14453125,1.59,4.959,-0.376,-6.192,3.774,-3.185,-7.434,-1.596
2.1484375,5.219,4.764,-3.874,-6.511,3.898,-4.247,-9.278,-0.227
2.15234375,7.157,1.056,-7.403,-6.687,2.892,-4.473,-6.241,0.711
2.15625,7.294,1.624,-2.936,-3.536,-1.888,-7.337,-4.498,2.164
2.16015625,6.99,2.071,-5.016,-2.847,-0.865,-8.024,-1.711,5.206
2.1640625,4.409,-2.619,-5.723,-0.987,-0.219,-8.597,-1.895,6.173
2.16796875,5.637,-2.004,-5.785,2.34,-1.224,-5.021,-0.704,7.495
2.171875,1.68,-4.586,-7.807,2.989,-4.331,-5.489,0.361,7.665
2.17578125,3.867,-3.779,-4.343,3.154,-2.452,-6.261,3.147,8.092
2.1796875,1.85,-6.021,-4.192,5.249,-4.001,-3.836,4.758,6.683
2.18359375,1.01,-4.672,-3.516,7.176,-6.128,-4.702,6.278,4.058
2.1875,-0.129,-5.362,1.358,5.801,-7.439,-2.106,6.358,3.894
2.19140625,-1.828,-4.669,-1.556,7.643,-5.458,-1.242,8.408,-0.937
2.1953125,-2.421,-7.163,2.768,7.265,-6.45,0.059,8.538,-2.425
2.19921875,-4.51,-5.768,4.46,4.622,-6.414,2.461,6.26,-3.06
2.203125,-4.728,-4.617,4.794,5.062,-6.064,3.287,5.219,-5.009
2.20703125,-5.262,-1.377,5.55,3.199,-5.888,3.391,4.737,-4.898
2.2109375,-3.836,-2.098,5.754,2.131,-3.769,4.103,1.294,-6.639
2.21484375,-6.919,-1.2,6.926,-0.359,-3.063,4.085,-0.693,-7.314
2.21875,-5.136,1.763,6.142,-1.846,-0.873,5.733,-2.039,-7.381
2.22265625,-4.37,1.452,7.285,-4.562,0.325,7.657,-2.933,-6.94
2.2265625,-3.98,3.099,2.821,-3.93,2.809,6.889,-2.572,-5.214
2.23046875,-5.868,5.793,2.799,-4.051,1.461,7.144,-3.663,-2.134
2.234375,-5.092,3.839,0.245,-6.062,3.731,3.644,-6.471,-3.615
2.23828125,-3.229,6.435,3.197,-9.249,2.975,3.422,-6.237,0.796
2.2421875,-2.554,6.976,-0.88,-7.049,6.159,1.405,-6.759,-1.135
2.24609375,-0.077,5.174,-1.389,-5.435,6.247,1.119,-6.217,3.309
2.25,1.192,5.572,-5.003,-3.32,7.328,-0.513,-6.065,5.236
2.25390625,-0.295,4.836,-4.744,-1.107,6.526,-1.235,-6.514,5.35
2.2578125,2.183,3.082,-5.959,1.123,7.167,-2.752,-4.018,5.733
2.26171875,4.596,3.56,-4.378,0.063,4.965,-3.829,-3.038,7.314
2.265625,4.018,1.179,-6.351,5.14,5.944,-5.466,0.209,10.529
2.26953125,6.271,1.549,-6.433,3.513,5.065,-4.801,2.158,6.842
2.2734375,5.058,-0.266,-4.689,3.915,3.956,-6.948,3.228,6.135
2.27734375,4.953,-1.475,-2.568,6.727,1.696,-7.115,4.258,4.402
2.28125,6.506,-2.92,-4.023,5.793,0.713,-7.941,5.99,2.234
2.28515625,6.771,-3.388,-0.03,4.421,-0.119,-7.102,7.665,0.024
2.2890625,5.667,-4.462,-0.265,4.77,-0.641,-5.782,6.51,-3.131
2.29296875,4.223,-5.108,1.702,4.028,-0.123,-3.431,5.272,-2.261
2.296875,5.543,-6.57,3.081,1.353,-3.494,-0.793,4.844,-5.953
2.30078125,4.784,-4.861,5.011,1.482,-4.372,-1.698,6.091,-5.999
2.3046875,1.419,-5.407,5.589,0.035,-5.183,-0.86,7.743,-9.908
2.30859375,-0.401,-7.032,6.661,-2.45,-6.25,2.543,2.913,-8.975
2.3125,-0.272,-3.804,6.415,-3.168,-6.744,4.249,1.551,-8.031
2.31640625,-0.122,-3.075,3.463,-6.343,-7.323,4.049,0.283,-6.226
2.3203125,-0.995,-2.431,6.005,-4.437,-6.678,4.881,0.326,-5.492
2.32421875,-1.348,-1.249,5.813,-7.959,-6.449,7.069,-3.02,-2.655
2.328125,-4.328,0.414,4.174,-6.314,-4.036,8.437,-4.766,-1.114
2.33203125,-5.757,0.378,-0.14,-7.191,-4.198,5.265,-6.697,1.894
2.3359375,-4.916,5.332,-0.114,-3.082,-3.848,7.494,-6.727,3.083
2.33984375,-5.676,4.212,-1.52,-4.337,-3.714,6.199,-5.959,6.036
2.34375,-7.626,5.718,-0.431,-1.896,-3.485,5.766,-6.559,8.545
2.34765625,-6.71,3.047,-1.992,-0.055,0.228,4.95,-8.014,9.747
2.3515625,-4.419,6.607,-6.563,0.806,0.789,3.952,-6.763,7.629
2.35546875,-4.892,5.794,-6.531,2.764,1.188,1.928,-2.759,5.761
2.359375,-8.235,6.577,-6.886,4.264,2.213,-1.422,-3.918,5.706
2.36328125,-3.505,4.196,-5.34,5.611,6.299,-0.778,0.397,5.252
2.3671875,-1.328,3.79,-5.599,6.226,5.265,-1.298,-0.842,3.65
2.37109375,-0.941,4.193,-5.664,5.184,6.447,-4.41,2.798,2.095
2.375,0.646,2.543,-4.63,5.661,8.067,-4.671,2.425,-0.588
2.37890625,0.397,2.759,-2.349,7.317,7.628,-5.484,4.842,-2.534
2.3828125,2.912,1.34,-0.658,4.465,5.901,-7.961,5.238,-3.975
2.38671875,2.02,-3.773,0.204,2.212,6.764,-7.696,6.736,-3.114
2.390625,4.763,-2.601,1.691,3.588,6.463,-7.662,7.367,-4.83
2.39453125,6.555,-2.081,1.632,0.857,5.432,-4.782,7.786,-5.769
2.3984375,5.816,-3.657,3.515,-1.597,3.984,-4.939,7.224,-5.927
2.40234375,4.556,-4.864,3.563,-3.463,2.704,-4.383,5.695,-7.109
2.40625,7.972,-6.778,7.982,-5.434,1.077,-3.446,5.854,-3.799
2.41015625,7.171,-4.489,5.502,-5.917,1.6,-2.023,5.207,-2.601
2.4140625,4.127,-6.746,5.966,-5.907,0.567,-1.147,0.619,-3.576
2.41796875,3.841,-5.208,5.851,-5.27,-2.717,2.667,0.721,-1.251
2.421875,4.716,-4.735,5.516,-4.036,-2.382,1.691,-1.353,0.22
2.42578125,3.068,-3.437,3.299,-6.438,-5.05,5.826,-2.151,2.065
2.4296875,2.108,-2.876,2.705,-4.825,-6.697,4.512,-2.829,6.61
2.43359375,2.466,-0.343,2.083,-2.31,-5.387,5.706,-6.479,4.701
2.4375,-0.022,-0.863,1.676,-2.489,-6.284,5.768,-6.794,6.206
2.44140625,-1.585,0.729,-0.515,-0.107,-6.25,4.486,-6.213,7.718
2.4453125,-2.757,4.435,-2.023,1.852,-4.969,6.504,-8.349,7.623
2.44921875,-1.38,4.465,-6.967,1.585,-6.748,7.611,-6.885,4.471
2.453125,-4.327,5.886,-3.895,6.399,-5.075,6.408,-5.477,4.0
2.45703125,-5.246,4.577,-3.427,6.691,-5.214,4.684,-3.552,5.45
2.4609375,-6.573,4.777,-5.223,6.926,-5.22,4.076,-5.852,2.729
2.46484375,-6.335,4.908,-7.868,4.693,-4.034,1.334,-0.653,2.046
2.46875,-5.681,3.943,-8.103,6.613,-3.907,0.984,0.039,-0.482
2.47265625,-6.368,3.835,-6.929,4.611,-0.609,1.301,1.197,-3.387
2.4765625,-3.287,4.828,-4.96,4.336,2.976,-2.584,4.094,-4.746
2.48046875,-5.197,3.852,-1.968,0.99,2.795,-2.671,2.465,-5.556
2.484375,-5.917,2.677,-2.444,0.015,3.536,-6.458,8.321,-5.378
2.48828125,-2.512,3.334,0.892,-1.532,4.025,-5.525,7.937,-7.11
2.4921875,-2.927,0.96,2.718,-2.321,6.02,-3.317,8.216,-7.038
2.49609375,-1.022,-0.952,1.602,-5.534,6.8,-7.759,7.143,-8.127
2.5,-2.409,-2.923,3.082,-7.0,7.492,-6.807,5.863,-5.221
2.50390625,1.735,-2.677,4.526,-6.704,4.52,-6.616,7.243,-3.985
2.5078125,2.582,-3.258,5.811,-5.707,7.706,-5.341,3.784,-3.611
2.51171875,4.467,-6.741,7.819,-5.568,5.601,-5.731,2.793,1.718
2.515625,4.672,-5.694,8.331,-5.756,6.745,-3.852,0.815,1.836
2.51953125,5.89,-5.519,5.57,-5.31,5.572,-1.455,-1.862,4.757
2.5234375,5.257,-7.083,5.04,-5.006,5.191,1.369,-2.648,6.731
2.52734375,9.08,-6.692,4.21,-1.257,4.053,0.929,-3.189,8.672
2.53125,5.31,-4.569,2.517,-0.403,1.886,3.278,-6.905,6.938
2.53515625,4.909,-5.908,0.756,2.481,-0.222,3.945,-7.844,6.473
2.5390625,6.295,-4.712,1.138,5.762,-1.222,5.525,-8.427,7.58
2.54296875,4.183,-1.448,-2.451,4.306,-1.891,4.875,-6.602,5.41
2.546875,5.383,-3.926,-3.286,4.07,-4.936,7.82,-8.02,4.52
2.55078125,3.477,1.777,-4.354,4.765,-3.921,6.902,-6.181,2.554
2.5546875,0.977,0.153,-6.042,6.963,-5.752,4.941,-5.988,3.119
2.55859375,1.025,3.469,-6.799,5.268,-5.782,6.421,-5.407,-1.588
2.5625,-1.005,5.245,-7.682,4.809,-6.601,5.648,-2.207,-0.843
2.56640625,-2.106,6.689,-6.282,3.742,-7.763,6.701,-1.078,-5.519
2.5703125,-7.067,5.142,-5.039,1.24,-6.837,4.368,-0.195,-3.645
2.57421875,-4.062,5.912,-4.85,2.313,-6.971,2.098,3.687,-6.529
2.578125,-3.877,6.056,-5.478,-1.052,-4.064,3.506,5.277,-8.246
2.58203125,-5.352,7.445,-2.314,-2.519,-7.063,1.083,5.576,-7.134
2.5859375,-5.813,5.563,-2.212,-3.717,-3.945,-3.573,7.139,-6.359
2.58984375,-5.516,4.352,1.791,-4.22,-4.612,-3.67,7.999,-4.99
2.59375,-5.817,6.005,3.18,-7.163,-0.782,-5.374,5.02,-4.659
2.59765625,-6.72,3.11,3.636,-4.938,-1.288,-4.117,9.003,-4.064
2.6015625,-4.361,-1.221,4.477,-6.614,1.881,-6.492,6.454,0.421
2.60546875,-4.901,-0.677,6.619,-4.253,2.06,-7.857,6.207,1.405
